timesteps,reward,best_reward
timesteps,reward,best_reward
timesteps,reward,best_reward
833000 , 1750.4 , 3055.0
834000 , 1793.55 , 3057.0
835000 , 1684.6 , 3048.0
836000 , 1707.05 , 3064.0
837000 , 1757.3 , 3048.0
838000 , 1684.55 , 3044.0
839000 , 1884.7 , 3050.0
840000 , 2137.85 , 3063.0
841000 , 2232.4 , 3057.0
842000 , 1636.25 , 3022.0
843000 , 1245.8 , 3061.0
844000 , 1265.4 , 2362.0
845000 , 1523.1 , 2360.0
846000 , 1806.35 , 3052.0
847000 , 1851.05 , 3055.0
848000 , 1844.1 , 3033.0
849000 , 1753.65 , 3052.0
850000 , 1427.0 , 3053.0
851000 , 1359.9 , 2353.0
852000 , 1580.25 , 3059.0
853000 , 1768.0 , 3047.0
854000 , 1570.35 , 3037.0
855000 , 1734.95 , 3047.0
856000 , 1546.05 , 3058.0
857000 , 1959.4 , 3057.0
